Time(dd/mm/yyyy),Time_min,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa),flag
26/01/2024 9:30:18 AM,1864,629,18.4,41,1019.1,
26/01/2024 9:31:18 AM,1865,628,18.5,41,1019.1,
26/01/2024 9:32:18 AM,1866,627,18.4,41,1019.1,
26/01/2024 9:33:18 AM,1867,639,18.4,41,1019.2,
26/01/2024 9:34:18 AM,1868,626,18.4,41,1019.2,
26/01/2024 9:35:18 AM,1869,625,18.4,41,1019.3,
26/01/2024 9:36:18 AM,1870,626,18.4,41,1019.4,
26/01/2024 9:37:18 AM,1871,629,18.4,41,1019.4,
26/01/2024 9:38:18 AM,1872,632,18.4,41,1019.4,
26/01/2024 9:39:18 AM,1873,624,18.4,41,1019.5,
26/01/2024 9:40:18 AM,1874,637,18.4,41,1019.5,
26/01/2024 9:41:18 AM,1875,618,18.4,41,1019.6,
26/01/2024 9:42:18 AM,1876,610,18.4,41,1019.6,
26/01/2024 9:43:18 AM,1877,619,18.4,41,1019.7,
26/01/2024 9:44:18 AM,1878,632,18.4,41,1019.8,
26/01/2024 9:45:18 AM,1879,633,18.4,41,1019.8,
26/01/2024 9:46:18 AM,1880,639,18.4,41,1019.9,
26/01/2024 9:47:18 AM,1881,629,18.4,41,1019.9,
26/01/2024 9:48:18 AM,1882,631,18.4,41,1019.9,
26/01/2024 9:49:18 AM,1883,631,18.4,41,1019.9,
26/01/2024 9:50:18 AM,1884,631,18.4,41,1019.9,
26/01/2024 9:51:18 AM,1885,625,18.4,41,1019.9,
26/01/2024 9:52:18 AM,1886,632,18.4,41,1019.9,
26/01/2024 9:53:18 AM,1887,634,18.4,41,1020,
26/01/2024 9:54:18 AM,1888,620,18.4,41,1020,
26/01/2024 9:55:18 AM,1889,637,18.4,41,1020.1,
26/01/2024 9:56:18 AM,1890,626,18.6,41,1020,
26/01/2024 9:57:18 AM,1891,628,18.6,41,1020.1,
26/01/2024 9:58:18 AM,1892,626,18.6,41,1020,
26/01/2024 9:59:18 AM,1893,625,18.7,41,1020.1,
26/01/2024 10:00:18 AM,1894,622,18.7,41,1020.1,
26/01/2024 10:01:18 AM,1895,627,18.8,41,1020.2,
26/01/2024 10:02:18 AM,1896,624,18.9,40,1020.2,
26/01/2024 10:03:18 AM,1897,624,18.9,40,1020.3,
26/01/2024 10:04:18 AM,1898,622,18.9,40,1020.2,
26/01/2024 10:05:18 AM,1899,630,18.9,40,1020.1,
26/01/2024 10:06:18 AM,1900,621,18.9,40,1020.1,
26/01/2024 10:07:18 AM,1901,623,18.9,40,1020,
26/01/2024 10:08:18 AM,1902,631,18.9,40,1020,
26/01/2024 10:09:18 AM,1903,634,18.9,40,1020.1,
26/01/2024 10:10:18 AM,1904,619,18.9,40,1020,
26/01/2024 10:11:18 AM,1905,633,18.9,40,1020,
26/01/2024 10:12:18 AM,1906,635,18.9,40,1019.9,
26/01/2024 10:13:18 AM,1907,621,18.9,40,1019.9,
26/01/2024 10:14:18 AM,1908,623,18.9,40,1019.9,
26/01/2024 10:15:18 AM,1909,624,18.9,40,1019.9,
26/01/2024 10:16:18 AM,1910,627,18.9,40,1019.9,
26/01/2024 10:17:18 AM,1911,624,18.9,40,1020,
26/01/2024 10:18:18 AM,1912,628,18.9,40,1019.9,
26/01/2024 10:19:18 AM,1913,617,18.9,40,1019.9,
26/01/2024 10:20:18 AM,1914,620,18.9,40,1019.9,
26/01/2024 10:21:18 AM,1915,632,18.9,40,1019.9,
26/01/2024 10:22:18 AM,1916,622,18.9,40,1019.8,
26/01/2024 10:23:18 AM,1917,632,18.9,40,1019.8,
26/01/2024 10:24:18 AM,1918,623,18.9,40,1019.8,
26/01/2024 10:25:18 AM,1919,628,18.8,40,1019.9,
26/01/2024 10:26:18 AM,1920,627,18.8,40,1019.9,
26/01/2024 10:27:18 AM,1921,629,18.8,40,1019.9,
26/01/2024 10:28:18 AM,1922,618,18.8,40,1019.8,
26/01/2024 10:29:18 AM,1923,623,18.8,40,1019.8,
26/01/2024 10:30:18 AM,1924,619,18.8,40,1019.8,
26/01/2024 10:31:18 AM,1925,623,18.8,40,1019.8,
26/01/2024 10:32:18 AM,1926,626,18.8,40,1019.9,
26/01/2024 10:33:18 AM,1927,614,18.8,40,1019.8,
26/01/2024 10:34:18 AM,1928,625,18.8,41,1019.9,
26/01/2024 10:35:18 AM,1929,617,18.8,40,1019.8,
26/01/2024 10:36:18 AM,1930,618,18.8,41,1019.8,
26/01/2024 10:37:18 AM,1931,618,18.8,41,1019.8,
26/01/2024 10:38:18 AM,1932,611,18.7,41,1019.8,
26/01/2024 10:39:18 AM,1933,616,18.7,41,1019.6,
26/01/2024 10:40:18 AM,1934,616,18.7,41,1019.5,
26/01/2024 10:41:18 AM,1935,632,18.7,41,1019.5,
26/01/2024 10:42:18 AM,1936,627,18.7,41,1019.6,
26/01/2024 10:43:18 AM,1937,615,18.7,41,1019.5,
26/01/2024 10:44:18 AM,1938,612,18.7,41,1019.5,
26/01/2024 10:45:18 AM,1939,614,18.7,41,1019.5,
26/01/2024 10:46:18 AM,1940,627,18.7,41,1019.4,
26/01/2024 10:47:18 AM,1941,628,18.7,41,1019.3,
26/01/2024 10:48:18 AM,1942,624,18.7,41,1019.3,
26/01/2024 10:49:18 AM,1943,611,18.7,41,1019.2,
26/01/2024 10:50:18 AM,1944,621,18.7,41,1019.2,
26/01/2024 10:51:18 AM,1945,611,18.7,41,1019.1,
26/01/2024 10:52:18 AM,1946,618,18.7,41,1019.1,
26/01/2024 10:53:18 AM,1947,618,18.7,41,1019.1,
26/01/2024 10:54:18 AM,1948,611,18.7,41,1019,
26/01/2024 10:55:18 AM,1949,620,18.6,41,1019,
26/01/2024 10:56:18 AM,1950,614,18.7,41,1019.1,
26/01/2024 10:57:18 AM,1951,626,18.6,41,1019,
26/01/2024 10:58:18 AM,1952,608,18.7,41,1018.8,
26/01/2024 10:59:18 AM,1953,613,18.6,41,1018.7,
26/01/2024 11:00:18 AM,1954,613,18.6,41,1018.7,
26/01/2024 11:01:18 AM,1955,619,18.7,41,1018.6,
26/01/2024 11:02:18 AM,1956,617,18.6,41,1018.6,
26/01/2024 11:03:18 AM,1957,612,18.6,41,1018.6,
26/01/2024 11:04:18 AM,1958,612,18.7,41,1018.6,
26/01/2024 11:05:18 AM,1959,708,18.6,41,1018.5,
26/01/2024 11:06:18 AM,1960,750,18.6,41,1018.4,
26/01/2024 11:07:18 AM,1961,769,18.7,41,1018.5,
26/01/2024 11:08:18 AM,1962,878,18.7,41,1018.5,
26/01/2024 11:09:18 AM,1963,776,18.7,41,1018.4,
26/01/2024 11:10:18 AM,1964,919,18.7,41,1018.5,
26/01/2024 11:11:18 AM,1965,1183,18.7,42,1018.4,
26/01/2024 11:12:18 AM,1966,1059,18.8,42,1018.3,
26/01/2024 11:13:18 AM,1967,956,18.8,42,1018.3,
26/01/2024 11:14:18 AM,1968,915,18.8,42,1018.2,
26/01/2024 11:15:18 AM,1969,860,18.9,42,1018.2,
26/01/2024 11:16:18 AM,1970,937,18.9,43,1018.2,
26/01/2024 11:17:18 AM,1971,1006,18.9,43,1018.1,
26/01/2024 11:18:18 AM,1972,1047,19,43,1018,
26/01/2024 11:19:18 AM,1973,1073,19.1,44,1018.1,
26/01/2024 11:20:18 AM,1974,1001,19.2,44,1018.1,
26/01/2024 11:21:18 AM,1975,1036,19.2,44,1018,
26/01/2024 11:22:18 AM,1976,1031,19.3,45,1018,
26/01/2024 11:23:18 AM,1977,1067,19.4,45,1018,
26/01/2024 11:24:18 AM,1978,1079,19.4,45,1018.1,
26/01/2024 11:25:18 AM,1979,1064,19.5,45,1018,
26/01/2024 11:26:18 AM,1980,1078,19.5,46,1018,
26/01/2024 11:27:18 AM,1981,1052,19.5,45,1018,
26/01/2024 11:28:18 AM,1982,1073,19.6,45,1018,
26/01/2024 11:29:18 AM,1983,1065,19.6,46,1018,
26/01/2024 11:30:18 AM,1984,1049,19.7,45,1017.9,
26/01/2024 11:31:18 AM,1985,1038,19.7,45,1017.9,
26/01/2024 11:32:18 AM,1986,1048,19.8,45,1017.9,
26/01/2024 11:33:18 AM,1987,1032,19.8,46,1017.9,
26/01/2024 11:34:17 AM,1988,1034,19.8,46,1017.9,
26/01/2024 11:35:17 AM,1989,1029,19.9,46,1017.9,
26/01/2024 11:36:17 AM,1990,1038,19.9,46,1017.8,
26/01/2024 11:37:17 AM,1991,1037,19.9,46,1017.7,
26/01/2024 11:38:17 AM,1992,1031,20,46,1017.6,
26/01/2024 11:39:17 AM,1993,1028,20,46,1017.6,
26/01/2024 11:40:17 AM,1994,1029,20,46,1017.6,
26/01/2024 11:41:17 AM,1995,1043,20,46,1017.6,
26/01/2024 11:42:17 AM,1996,1025,20.1,46,1017.7,
26/01/2024 11:43:17 AM,1997,1042,20.1,46,1017.7,
26/01/2024 11:44:17 AM,1998,1027,20.1,46,1017.8,
26/01/2024 11:45:17 AM,1999,1001,20.1,46,1017.7,
26/01/2024 11:46:17 AM,2000,1002,20.2,46,1017.6,
26/01/2024 11:47:17 AM,2001,1012,20.2,47,1017.6,
26/01/2024 11:48:17 AM,2002,1003,20.2,47,1017.6,
26/01/2024 11:49:17 AM,2003,998,20.2,47,1017.6,
26/01/2024 11:50:17 AM,2004,990,20.2,47,1017.6,
26/01/2024 11:51:17 AM,2005,1009,20.3,47,1017.6,
26/01/2024 11:52:17 AM,2006,995,20.3,47,1017.6,
26/01/2024 11:53:17 AM,2007,983,20.4,47,1017.6,
26/01/2024 11:54:17 AM,2008,993,20.4,47,1017.5,
26/01/2024 11:55:17 AM,2009,997,20.4,46,1017.4,
26/01/2024 11:56:17 AM,2010,984,20.4,46,1017.3,
26/01/2024 11:57:17 AM,2011,985,20.4,46,1017.2,
26/01/2024 11:58:17 AM,2012,993,20.5,46,1017,
26/01/2024 11:59:17 AM,2013,983,20.5,46,1016.9,
26/01/2024 12:00:17 PM,2014,985,20.5,46,1016.9,
26/01/2024 12:01:17 PM,2015,980,20.5,46,1016.9,
26/01/2024 12:02:17 PM,2016,973,20.5,46,1016.8,
26/01/2024 12:03:17 PM,2017,990,20.6,46,1016.8,
26/01/2024 12:04:17 PM,2018,983,20.6,46,1016.8,
26/01/2024 12:05:17 PM,2019,978,20.7,46,1016.8,
26/01/2024 12:06:17 PM,2020,980,20.7,46,1016.7,
26/01/2024 12:07:17 PM,2021,984,20.7,46,1016.8,
26/01/2024 12:08:17 PM,2022,958,20.7,46,1016.8,
26/01/2024 12:09:17 PM,2023,969,20.8,46,1016.8,
26/01/2024 12:10:17 PM,2024,978,20.8,46,1016.8,
26/01/2024 12:11:17 PM,2025,968,20.8,46,1016.8,
26/01/2024 12:12:17 PM,2026,958,20.9,46,1016.9,
26/01/2024 12:13:17 PM,2027,956,20.9,46,1016.9,
26/01/2024 12:14:17 PM,2028,962,20.9,46,1016.9,
26/01/2024 12:15:17 PM,2029,947,20.9,46,1016.8,
26/01/2024 12:16:17 PM,2030,960,20.8,46,1016.8,
26/01/2024 12:17:17 PM,2031,956,20.8,46,1016.8,
26/01/2024 12:18:17 PM,2032,960,20.8,46,1016.7,
26/01/2024 12:19:17 PM,2033,944,20.8,46,1016.6,
26/01/2024 12:20:17 PM,2034,959,20.8,46,1016.5,
26/01/2024 12:21:17 PM,2035,959,20.8,46,1016.4,
26/01/2024 12:22:17 PM,2036,944,20.8,46,1016.4,
26/01/2024 12:23:17 PM,2037,955,20.8,46,1016.3,
26/01/2024 12:24:17 PM,2038,956,20.9,46,1016.3,
26/01/2024 12:25:17 PM,2039,959,20.9,46,1016.2,
26/01/2024 12:26:17 PM,2040,955,21,46,1016.2,
26/01/2024 12:27:17 PM,2041,949,21,46,1016.1,
26/01/2024 12:28:17 PM,2042,960,21,46,1016.1,
26/01/2024 12:29:17 PM,2043,959,21,46,1016.1,
26/01/2024 12:30:17 PM,2044,965,21.1,46,1016,
26/01/2024 12:31:17 PM,2045,965,21.1,46,1016,
26/01/2024 12:32:17 PM,2046,957,21.1,46,1016,
26/01/2024 12:33:17 PM,2047,941,21.1,46,1016.1,
26/01/2024 12:34:17 PM,2048,938,21.1,46,1016.1,
26/01/2024 12:35:17 PM,2049,934,21.1,46,1016.1,
26/01/2024 12:36:17 PM,2050,962,21.1,46,1016.1,
26/01/2024 12:37:17 PM,2051,942,21.1,46,1016,
26/01/2024 12:38:17 PM,2052,941,21.2,46,1016,
26/01/2024 12:39:17 PM,2053,944,21.1,46,1016,
26/01/2024 12:40:17 PM,2054,956,21.1,46,1016,
26/01/2024 12:41:17 PM,2055,949,21.1,46,1016,
26/01/2024 12:42:17 PM,2056,933,21.1,46,1015.9,
26/01/2024 12:43:17 PM,2057,947,21.1,46,1015.9,
26/01/2024 12:44:17 PM,2058,942,21.1,46,1015.8,
26/01/2024 12:45:17 PM,2059,944,21.1,46,1015.8,
26/01/2024 12:46:17 PM,2060,939,21,46,1015.9,
26/01/2024 12:47:17 PM,2061,950,21,46,1015.8,
26/01/2024 12:48:17 PM,2062,943,21,46,1015.9,
26/01/2024 12:49:17 PM,2063,969,21,46,1015.8,
26/01/2024 12:50:17 PM,2064,936,21,46,1015.8,
26/01/2024 12:51:17 PM,2065,937,21.1,46,1015.8,
26/01/2024 12:52:17 PM,2066,943,21.1,46,1015.8,
26/01/2024 12:53:17 PM,2067,944,21.1,46,1015.9,
26/01/2024 12:54:17 PM,2068,942,21.1,46,1015.8,
26/01/2024 12:55:17 PM,2069,925,21.1,46,1015.8,
26/01/2024 12:56:17 PM,2070,915,21.2,46,1015.8,
26/01/2024 12:57:17 PM,2071,930,21.2,46,1015.7,
26/01/2024 12:58:17 PM,2072,915,21.3,46,1015.5,
26/01/2024 12:59:17 PM,2073,917,21.3,46,1015.5,
26/01/2024 1:00:17 PM,2074,922,21.3,46,1015.4,
26/01/2024 1:01:17 PM,2075,937,21.3,46,1015.3,
26/01/2024 1:02:17 PM,2076,924,21.3,46,1015.3,
26/01/2024 1:03:17 PM,2077,899,21.3,45,1015.2,
26/01/2024 1:04:17 PM,2078,915,21.4,45,1015.2,
26/01/2024 1:05:17 PM,2079,916,21.3,45,1015.2,
26/01/2024 1:06:17 PM,2080,909,21.3,45,1015.2,
26/01/2024 1:07:17 PM,2081,909,21.3,45,1015.2,
26/01/2024 1:08:17 PM,2082,917,21.3,45,1015.2,
26/01/2024 1:09:17 PM,2083,916,21.3,45,1015.3,
26/01/2024 1:10:17 PM,2084,888,21.3,45,1015.4,
26/01/2024 1:11:17 PM,2085,897,21.3,45,1015.4,
26/01/2024 1:12:17 PM,2086,892,21.3,45,1015.5,
26/01/2024 1:13:17 PM,2087,879,21.3,45,1015.4,
26/01/2024 1:14:17 PM,2088,877,21.3,45,1015.5,
26/01/2024 1:15:17 PM,2089,891,21.2,45,1015.5,
26/01/2024 1:16:17 PM,2090,881,21.2,45,1015.5,
26/01/2024 1:17:17 PM,2091,888,21.2,45,1015.5,
26/01/2024 1:18:17 PM,2092,906,21.3,45,1015.4,
26/01/2024 1:19:17 PM,2093,899,21.3,45,1015.4,
26/01/2024 1:20:17 PM,2094,917,21.3,45,1015.2,
26/01/2024 1:21:17 PM,2095,920,21.3,45,1015.2,
26/01/2024 1:22:17 PM,2096,922,21.4,45,1015.3,
26/01/2024 1:23:17 PM,2097,926,21.4,45,1015.3,
26/01/2024 1:24:17 PM,2098,888,21.4,45,1015.3,
26/01/2024 1:25:17 PM,2099,867,21.4,44,1015.2,
26/01/2024 1:26:17 PM,2100,868,21.4,45,1015.3,
26/01/2024 1:27:17 PM,2101,875,21.4,45,1015.2,
26/01/2024 1:28:17 PM,2102,888,21.4,45,1015.3,
26/01/2024 1:29:17 PM,2103,871,21.4,45,1015.3,
26/01/2024 1:30:17 PM,2104,873,21.4,45,1015.2,
26/01/2024 1:31:18 PM,2105,868,21.4,45,1015.2,
26/01/2024 1:32:18 PM,2106,862,21.4,45,1015.3,
26/01/2024 1:33:18 PM,2107,875,21.4,45,1015.4,
26/01/2024 1:34:18 PM,2108,873,21.4,45,1015.3,
26/01/2024 1:35:18 PM,2109,869,21.4,45,1015.3,
26/01/2024 1:36:18 PM,2110,877,21.4,45,1015.3,
26/01/2024 1:37:18 PM,2111,862,21.4,45,1015.3,
26/01/2024 1:38:18 PM,2112,869,21.4,45,1015.2,
26/01/2024 1:39:18 PM,2113,857,21.3,45,1015.2,
26/01/2024 1:40:18 PM,2114,866,21.3,45,1015.1,
26/01/2024 1:41:18 PM,2115,850,21.3,45,1015.1,
26/01/2024 1:42:18 PM,2116,862,21.3,45,1015,
26/01/2024 1:43:18 PM,2117,852,21.3,45,1015,
26/01/2024 1:44:18 PM,2118,859,21.3,45,1015,
26/01/2024 1:45:18 PM,2119,851,21.2,45,1014.9,
26/01/2024 1:46:18 PM,2120,841,21.2,45,1014.9,
26/01/2024 1:47:18 PM,2121,838,21.2,45,1014.9,
26/01/2024 1:48:18 PM,2122,850,21.2,45,1014.9,
26/01/2024 1:49:18 PM,2123,851,21.2,45,1014.9,
26/01/2024 1:50:18 PM,2124,843,21.2,45,1015,
26/01/2024 1:51:18 PM,2125,840,21.2,45,1015,
26/01/2024 1:52:18 PM,2126,825,21.2,45,1015,
26/01/2024 1:53:18 PM,2127,818,21.2,45,1015,
26/01/2024 1:54:18 PM,2128,810,21.2,44,1014.9,
26/01/2024 1:55:18 PM,2129,818,21.1,44,1015,
26/01/2024 1:56:18 PM,2130,820,21.2,44,1014.9,
26/01/2024 1:57:18 PM,2131,817,21.1,44,1015,
26/01/2024 1:58:18 PM,2132,812,21.1,44,1014.9,
26/01/2024 1:59:18 PM,2133,810,21.1,44,1015,
26/01/2024 2:00:18 PM,2134,795,21.1,44,1014.9,
26/01/2024 2:01:18 PM,2135,796,21.1,44,1014.9,
26/01/2024 2:02:18 PM,2136,789,21.1,44,1014.9,
26/01/2024 2:03:18 PM,2137,796,21.1,44,1014.9,
26/01/2024 2:04:18 PM,2138,803,21.1,44,1014.9,
26/01/2024 2:05:18 PM,2139,793,21,44,1014.9,
26/01/2024 2:06:18 PM,2140,795,21.1,44,1014.9,
26/01/2024 2:07:18 PM,2141,790,21,44,1014.8,
26/01/2024 2:08:18 PM,2142,814,21,44,1014.8,
26/01/2024 2:09:18 PM,2143,800,21,44,1014.8,
26/01/2024 2:10:18 PM,2144,775,21,44,1014.7,
26/01/2024 2:11:18 PM,2145,789,21,44,1014.7,
26/01/2024 2:12:18 PM,2146,790,21,44,1014.6,
26/01/2024 2:13:18 PM,2147,774,21,44,1014.5,
26/01/2024 2:14:18 PM,2148,776,21,44,1014.5,
26/01/2024 2:15:18 PM,2149,783,21,44,1014.5,
26/01/2024 2:16:18 PM,2150,765,21,44,1014.4,
26/01/2024 2:17:18 PM,2151,756,21,44,1014.4,
26/01/2024 2:18:18 PM,2152,777,21,44,1014.4,
26/01/2024 2:19:18 PM,2153,767,20.9,44,1014.5,
26/01/2024 2:20:18 PM,2154,764,20.9,44,1014.5,
26/01/2024 2:21:18 PM,2155,757,20.9,44,1014.6,
26/01/2024 2:22:18 PM,2156,755,20.9,44,1014.6,
26/01/2024 2:23:18 PM,2157,735,20.9,44,1014.7,
26/01/2024 2:24:18 PM,2158,758,20.9,44,1014.7,
26/01/2024 2:25:18 PM,2159,748,20.9,44,1014.9,
26/01/2024 2:26:18 PM,2160,749,20.9,44,1014.9,
26/01/2024 2:27:18 PM,2161,759,20.8,44,1014.9,
26/01/2024 2:28:18 PM,2162,743,20.8,44,1014.9,
26/01/2024 2:29:18 PM,2163,753,20.8,44,1014.8,
26/01/2024 2:30:18 PM,2164,754,20.8,44,1014.7,
26/01/2024 2:31:18 PM,2165,738,20.8,44,1014.6,
26/01/2024 2:32:18 PM,2166,748,20.8,44,1014.5,
26/01/2024 2:33:18 PM,2167,746,20.8,44,1014.6,
26/01/2024 2:34:18 PM,2168,753,20.8,44,1014.8,
26/01/2024 2:35:18 PM,2169,746,20.7,44,1014.8,
26/01/2024 2:36:18 PM,2170,759,20.7,44,1014.9,
26/01/2024 2:37:18 PM,2171,761,20.7,44,1015,
26/01/2024 2:38:18 PM,2172,744,20.7,44,1015,
26/01/2024 2:39:18 PM,2173,743,20.7,44,1015,
26/01/2024 2:40:18 PM,2174,743,20.7,44,1015.1,
26/01/2024 2:41:18 PM,2175,745,20.7,44,1015.1,
26/01/2024 2:42:18 PM,2176,738,20.7,44,1015.2,
26/01/2024 2:43:18 PM,2177,748,20.7,44,1015.2,
26/01/2024 2:44:18 PM,2178,734,20.6,44,1015.3,
26/01/2024 2:45:18 PM,2179,727,20.7,44,1015.4,
26/01/2024 2:46:18 PM,2180,728,20.6,44,1015.4,
26/01/2024 2:47:18 PM,2181,747,20.6,44,1015.4,
26/01/2024 2:48:18 PM,2182,744,20.6,44,1015.3,
26/01/2024 2:49:18 PM,2183,743,20.6,44,1015.3,
26/01/2024 2:50:18 PM,2184,733,20.6,44,1015.3,
26/01/2024 2:51:18 PM,2185,744,20.6,44,1015.3,
26/01/2024 2:52:18 PM,2186,744,20.6,44,1015.2,
26/01/2024 2:53:18 PM,2187,735,20.6,44,1015.2,
26/01/2024 2:54:18 PM,2188,724,20.6,44,1015.2,
26/01/2024 2:55:18 PM,2189,726,20.6,44,1015.2,
26/01/2024 2:56:18 PM,2190,738,20.6,44,1015.3,
26/01/2024 2:57:18 PM,2191,728,20.6,44,1015.3,
26/01/2024 2:58:18 PM,2192,726,20.6,44,1015.2,
26/01/2024 2:59:18 PM,2193,725,20.6,44,1015.2,
26/01/2024 3:00:18 PM,2194,731,20.5,44,1015.1,
26/01/2024 3:01:18 PM,2195,731,20.5,44,1015.1,
26/01/2024 3:02:18 PM,2196,734,20.5,44,1015.1,
26/01/2024 3:03:18 PM,2197,719,20.5,44,1015.1,
26/01/2024 3:04:18 PM,2198,718,20.5,44,1014.9,
26/01/2024 3:05:18 PM,2199,725,20.5,44,1014.9,
26/01/2024 3:06:18 PM,2200,711,20.5,44,1014.9,
26/01/2024 3:07:18 PM,2201,721,20.5,44,1015,
26/01/2024 3:08:18 PM,2202,715,20.5,44,1015,
26/01/2024 3:09:18 PM,2203,715,20.5,44,1015,
26/01/2024 3:10:18 PM,2204,702,20.5,44,1015,
26/01/2024 3:11:18 PM,2205,693,20.5,44,1015,
26/01/2024 3:12:18 PM,2206,711,20.5,44,1015,
26/01/2024 3:13:18 PM,2207,715,20.4,44,1015,
26/01/2024 3:14:18 PM,2208,702,20.5,44,1015,
26/01/2024 3:15:18 PM,2209,703,20.5,44,1015.1,
26/01/2024 3:16:18 PM,2210,708,20.4,44,1015,
26/01/2024 3:17:18 PM,2211,704,20.4,44,1015.1,
26/01/2024 3:18:18 PM,2212,696,20.5,44,1015.1,
26/01/2024 3:19:18 PM,2213,706,20.4,44,1015.2,
26/01/2024 3:20:18 PM,2214,691,20.4,44,1015.2,
26/01/2024 3:21:18 PM,2215,703,20.4,44,1015.1,
26/01/2024 3:22:18 PM,2216,695,20.4,44,1015.1,
26/01/2024 3:23:18 PM,2217,691,20.4,44,1015,
26/01/2024 3:24:18 PM,2218,701,20.4,44,1015,
26/01/2024 3:25:18 PM,2219,695,20.4,44,1015.1,
26/01/2024 3:26:18 PM,2220,696,20.4,44,1015.1,
26/01/2024 3:27:18 PM,2221,691,20.4,44,1015.2,
26/01/2024 3:28:18 PM,2222,698,20.4,44,1015.3,
26/01/2024 3:29:18 PM,2223,686,20.3,44,1015.3,
26/01/2024 3:30:18 PM,2224,675,20.3,44,1015.3,
26/01/2024 3:31:18 PM,2225,684,20.3,44,1015.2,
26/01/2024 3:32:18 PM,2226,689,20.3,44,1015.4,
26/01/2024 3:33:18 PM,2227,692,20.3,44,1015.4,
26/01/2024 3:34:18 PM,2228,699,20.3,44,1015.4,
26/01/2024 3:35:18 PM,2229,683,20.3,44,1015.4,
26/01/2024 3:36:18 PM,2230,680,20.3,44,1015.4,
26/01/2024 3:37:18 PM,2231,677,20.3,44,1015.5,
26/01/2024 3:38:18 PM,2232,686,20.2,44,1015.4,
26/01/2024 3:39:18 PM,2233,678,20.2,44,1015.4,
26/01/2024 3:40:18 PM,2234,682,20.2,44,1015.4,
26/01/2024 3:41:18 PM,2235,684,20.2,44,1015.3,
26/01/2024 3:42:18 PM,2236,669,20.2,44,1015.3,
26/01/2024 3:43:18 PM,2237,681,20.2,44,1015.2,
26/01/2024 3:44:18 PM,2238,680,20.2,44,1015.2,
26/01/2024 3:45:18 PM,2239,688,20.2,44,1015.2,
26/01/2024 3:46:18 PM,2240,667,20.2,44,1015.3,
26/01/2024 3:47:18 PM,2241,686,20.2,44,1015.3,
26/01/2024 3:48:18 PM,2242,673,20.2,44,1015.5,
26/01/2024 3:49:18 PM,2243,681,20.2,44,1015.5,
26/01/2024 3:50:18 PM,2244,665,20.2,44,1015.6,
26/01/2024 3:51:18 PM,2245,671,20.2,44,1015.5,
26/01/2024 3:52:18 PM,2246,670,20.2,44,1015.4,
26/01/2024 3:53:18 PM,2247,680,20.2,44,1015.4,
26/01/2024 3:54:18 PM,2248,680,20.2,44,1015.3,
26/01/2024 3:55:18 PM,2249,671,20.2,44,1015.3,
26/01/2024 3:56:18 PM,2250,684,20.1,44,1015.2,
26/01/2024 3:57:18 PM,2251,681,20.2,44,1015.3,
26/01/2024 3:58:18 PM,2252,663,20.2,44,1015.2,
26/01/2024 3:59:18 PM,2253,662,20.1,44,1015.3,
26/01/2024 4:00:18 PM,2254,677,20.1,44,1015.2,
26/01/2024 4:01:18 PM,2255,662,20.1,44,1015.3,
26/01/2024 4:02:18 PM,2256,670,20.1,44,1015.3,
26/01/2024 4:03:18 PM,2257,671,20.1,44,1015.3,
26/01/2024 4:04:18 PM,2258,663,20.1,44,1015.3,
26/01/2024 4:05:18 PM,2259,672,20.1,44,1015.3,
26/01/2024 4:06:18 PM,2260,650,20.1,44,1015.4,
26/01/2024 4:07:18 PM,2261,657,20.1,44,1015.3,
26/01/2024 4:08:18 PM,2262,653,20.1,44,1015.3,
26/01/2024 4:09:18 PM,2263,667,20.1,44,1015.3,
26/01/2024 4:10:18 PM,2264,671,20.1,44,1015.3,
26/01/2024 4:11:18 PM,2265,660,20,44,1015.3,
26/01/2024 4:12:18 PM,2266,646,20,44,1015.4,
26/01/2024 4:13:18 PM,2267,639,20,44,1015.3,
26/01/2024 4:14:18 PM,2268,664,20,44,1015.4,
26/01/2024 4:15:18 PM,2269,649,20,44,1015.4,
26/01/2024 4:16:18 PM,2270,654,20,44,1015.3,
26/01/2024 4:17:18 PM,2271,658,20,44,1015.4,
26/01/2024 4:18:18 PM,2272,654,20,44,1015.4,
26/01/2024 4:19:18 PM,2273,659,20,44,1015.5,
26/01/2024 4:20:18 PM,2274,647,20,44,1015.5,
26/01/2024 4:21:18 PM,2275,651,20,44,1015.5,
26/01/2024 4:22:18 PM,2276,657,19.9,44,1015.5,
26/01/2024 4:23:18 PM,2277,658,20,44,1015.6,
26/01/2024 4:24:18 PM,2278,659,19.9,44,1015.5,
26/01/2024 4:25:18 PM,2279,650,19.9,44,1015.5,
26/01/2024 4:26:18 PM,2280,649,19.9,44,1015.5,
26/01/2024 4:27:18 PM,2281,650,19.9,44,1015.4,
26/01/2024 4:28:18 PM,2282,662,19.9,44,1015.4,
26/01/2024 4:29:18 PM,2283,644,19.9,44,1015.4,
26/01/2024 4:30:18 PM,2284,652,19.9,44,1015.4,
26/01/2024 4:31:18 PM,2285,643,19.9,44,1015.4,
26/01/2024 4:32:18 PM,2286,655,19.9,44,1015.3,
26/01/2024 4:33:18 PM,2287,643,19.9,44,1015.3,
26/01/2024 4:34:18 PM,2288,657,19.9,44,1015.3,
26/01/2024 4:35:18 PM,2289,645,19.9,44,1015.3,
